No;Sp;Date;Length;Sex;COD;Prey;Count;Measured;Weighting;Prey.length;Prey.weight
5TTR04;TTR;05/03/2004;230;1;U;Trisopterus;18;18;0.5;154.569;26.615
5TTR04;TTR;05/03/2004;230;1;U;Trisopterus;18;18;0.5;165.713;34.505
5TTR04;TTR;05/03/2004;230;1;U;Trisopterus;18;18;0.5;201.421;72.696
5TTR04;TTR;05/03/2004;230;1;U;Trisopterus;18;18;0.5;160.993;35.852
5TTR04;TTR;05/03/2004;230;1;U;Mullet;2;2;0.5;410.746;599.667
TT505;TTR;20/10/1996;249;1;U;Blue whiting;6;6;0.5;242.109;77.564
TT505;TTR;20/10/1996;249;1;U;Blue whiting;6;6;0.5;245.688;82.081
TT505;TTR;20/10/1996;249;1;U;Blue whiting;6;6;0.5;252.889;91.761
TT505;TTR;20/10/1996;249;1;U;Blue whiting;6;6;0.5;231.329;65.067
TT505;TTR;20/10/1996;249;1;U;Blue whiting;6;6;0.5;254.678;94.292
TT505;TTR;20/10/1996;249;1;U;Blue whiting;6;6;0.5;231.329;65.067
TT505;TTR;20/10/1996;249;1;U;Gadidae;3;3;0.5;107.544;14.799
TT505;TTR;20/10/1996;249;1;U;Gadidae;3;3;0.5;119.951;20.254
TT505;TTR;20/10/1996;249;1;U;Gadidae;3;3;0.5;107.544;14.799
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;226.094;59.57
TT507;TTR;02/10/1995;304;1;U;Hake;8;8;0.5;349.629;305.554
TT507;TTR;02/10/1995;304;1;U;Hake;8;8;0.5;373.513;370.412
TT507;TTR;02/10/1995;304;1;U;Hake;8;8;0.5;389.443;418.333
TT507;TTR;02/10/1995;304;1;U;Hake;8;8;0.5;349.629;305.554
TT507;TTR;02/10/1995;304;1;U;Gadiculus;1;1;0.5;114.083;12.299
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;206.258;48.051
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;418.568;512.168
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;253.461;95.712
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;229.895;69.064
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;253.461;95.712
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;253.461;95.712
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;300.665;169.425
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;277.028;128.848
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;229.895;69.064
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;253.461;95.712
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;277.028;128.848
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;148.801;11.916
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;233.472;67.422
TT507;TTR;02/10/1995;304;1;U;Blue whiting;15;15;0.5;192.959;32.351
TT507;TTR;02/10/1995;304;1;U;Hake;8;8;0.5;364;343.595
TT507;TTR;02/10/1995;304;1;U;Hake;8;8;0.5;389.4;418.198
TT507;TTR;02/10/1995;304;1;U;Hake;8;8;0.5;389.4;418.198
TT507;TTR;02/10/1995;304;1;U;Hake;8;8;0.5;364;343.595
TT509;TTR;10/05/1997;273;1;U;Sepiolid;6;6;1;19.86;2.348
TT509;TTR;10/05/1997;273;1;U;Loligo sp.;5;5;1;25.199;3.005
TT509;TTR;10/05/1997;273;1;U;Loligo sp.;5;5;1;45.425;7.035
TT509;TTR;10/05/1997;273;1;U;Loligo sp.;5;5;1;8.344;1.183
TT509;TTR;10/05/1997;273;1;U;Loligo sp.;5;5;1;18.457;2.136
TT509;TTR;10/05/1997;273;1;U;Loligo sp.;5;5;1;4.973;0.946
TT509;TTR;10/05/1997;273;1;U;Alloteuthis;5;5;1;41.951;2.166
TT509;TTR;10/05/1997;273;1;U;Alloteuthis;5;5;1;55.627;3.474
TT509;TTR;10/05/1997;273;1;U;Alloteuthis;5;5;1;51.068;2.994
TT509;TTR;10/05/1997;273;1;U;Alloteuthis;5;5;1;69.304;5.199
TT509;TTR;10/05/1997;273;1;U;Alloteuthis;5;5;1;60.186;4
TT509;TTR;10/05/1997;273;1;U;Tod/Illex/Top;5;4;1.25;;19.298
TT509;TTR;10/05/1997;273;1;U;Tod/Illex/Top;5;4;1.25;;34.664
TT509;TTR;10/05/1997;273;1;U;Tod/Illex/Top;5;4;1.25;;26.26
TT509;TTR;10/05/1997;273;1;U;Tod/Illex/Top;5;4;1.25;;41.101
TT509;TTR;10/05/1997;273;1;U;Sepiolid;6;6;1;19.86;2.348
TT509;TTR;10/05/1997;273;1;U;Sepiolid;6;6;1;19.992;2.473
TT509;TTR;10/05/1997;273;1;U;Sepiolid;6;6;1;19.728;2.217
TT509;TTR;10/05/1997;273;1;U;Sepiolid;6;6;1;19.86;2.348
TT509;TTR;10/05/1997;273;1;U;Sepiolid;6;6;1;19.86;2.348
TT509;TTR;10/05/1997;273;1;U;Blue whiting;14;5;1.4;212.344;52.958
TT509;TTR;10/05/1997;273;1;U;Blue whiting;14;5;1.4;212.344;52.958
TT509;TTR;10/05/1997;273;1;U;Blue whiting;14;5;1.4;200.809;43.936
TT509;TTR;10/05/1997;273;1;U;Blue whiting;14;5;1.4;166.344;23.409
TT509;TTR;10/05/1997;273;1;U;Blue whiting;14;5;1.4;189.344;36.095
TT509;TTR;10/05/1997;273;1;U;Trisopterus;1;1;0.5;190.278;58.348
TT509;TTR;10/05/1997;273;1;U;Scad;2;2;0.5;200.223;65.926
TT509;TTR;10/05/1997;273;1;U;Scad;2;2;0.5;230.831;105.336
TT512;TTR;24/10/1996;280;1;U;Myctophids1;2;2;0.5;;1
TT512;TTR;24/10/1996;280;1;U;Myctophids1;2;2;0.5;;1
TT512;TTR;24/10/1996;280;1;U;Myctophids2;1;1;0.5;;1
TT512;TTR;24/10/1996;280;1;U;Scad;4;4;0.5;269.387;175.214
TT512;TTR;24/10/1996;280;1;U;Scad;4;4;0.5;269.387;175.214
TT512;TTR;24/10/1996;280;1;U;Scad;4;4;0.5;243.709;125.965
TT512;TTR;24/10/1996;280;1;U;Scad;4;4;0.5;274.084;185.481
TT512;TTR;24/10/1996;280;1;U;Gadiculus;5;5;0.5;103.185;8.573
TT512;TTR;24/10/1996;280;1;U;Gadiculus;5;5;0.5;110.436;10.944
TT512;TTR;24/10/1996;280;1;U;Gadiculus;5;5;0.5;132.353;20.979
TT512;TTR;24/10/1996;280;1;U;Gadiculus;5;5;0.5;128.679;18.96
TT512;TTR;24/10/1996;280;1;U;Gadiculus;5;5;0.5;106.819;9.709
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;270.848;119.587
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;252.889;91.761
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;242.109;77.564
TT512;TTR;24/10/1996;280;1;U;Chiroteuthis sp.;1;1;1;86.957;16.514
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;224.15;57.619
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;274.427;125.805
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;292.386;160.709
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;220.549;54.132
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;199.012;36.435
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;220.549;54.132
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;292.386;160.709
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;227.729;61.248
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;256.468;96.875
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;188.232;29.405
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;220.549;54.132
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;227.729;61.248
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;274.427;125.805
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;206.191;41.764
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;288.807;153.242
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;242.109;77.564
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;188.232;29.405
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;195.411;33.962
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;216.971;50.825
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;220.549;54.132
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;220.549;54.132
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;231.329;65.067
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;213.37;47.65
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;249.288;86.821
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;278.027;132.3
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;224.15;57.619
TT512;TTR;24/10/1996;280;1;U;Blue whiting;135;30;2.25;274.427;125.805
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;364;343.595
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;389.4;418.198
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;313.2;221.762
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;389.4;418.198
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;389.4;418.198
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;440.276;598.04
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;465.676;704.186
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;364;343.595
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;529.29;1,022.54
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;389.4;418.198
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;414.876;502.985
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;414.876;502.985
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;440.276;598.04
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;338.6;278.315
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;389.4;418.198
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;313.2;221.762
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;313.2;221.762
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;267.248;113.564
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;166.672;18.419
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;188.232;29.405
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;249.288;86.821
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;177.452;23.437
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;181.052;25.319
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;181.052;25.319
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;278.027;132.3
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;184.631;27.299
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;188.232;29.405
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;173.851;21.66
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;177.452;23.437
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;245.688;82.081
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;267.248;113.564
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;256.468;96.875
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;163.093;16.945
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;163.093;16.945
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;199.012;36.435
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;209.769;44.626
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;189.344;36.095
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;292.88;155.196
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;200.809;43.936
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;264.148;109.885
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;281.416;135.799
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;177.808;29.253
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;177.808;29.253
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;189.344;36.095
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;189.344;36.095
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;189.344;36.095
TT515;TTR;16/09/1996;302;1;U;Blue whiting;496;30;8.2667;189.344;36.095
TT515;TTR;16/09/1996;302;1;U;Gadiculus;3;2;0.75;56.733;0.999
TT515;TTR;16/09/1996;302;1;U;Gadiculus;3;2;0.75;60.262;1.24
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;338.6;278.315
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;414.876;502.985
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;414.876;502.985
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;389.4;418.198
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;465.676;704.186
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;401.385;456.807
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;445.165;617.591
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;469.049;719.147
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;270.023;143.956
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;397.397;443.711
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;461.072;684.096
TT515;TTR;16/09/1996;302;1;U;Eledone;1;1;1;115.718;326.665
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;373.513;370.412
TT515;TTR;16/09/1996;302;1;U;Hake;96;30;1.6;437.211;585.993
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;516.552;952.489
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;389.4;418.198
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;389.4;418.198
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;364;343.595
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;364;343.595
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;440.276;598.04
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;364;343.595
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;364;343.595
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;313.2;221.762
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;215.159;49.209
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;209.769;44.626
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;206.191;41.764
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;206.191;41.764
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;213.37;47.65
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;215.159;49.209
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;213.37;47.65
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;209.769;44.626
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;199.012;36.435
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;199.012;36.435
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;213.37;47.65
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;213.37;47.65
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;213.37;47.65
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;195.411;33.962
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;206.191;41.764
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;206.191;41.764
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;213.37;47.65
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;213.37;47.65
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;213.37;47.65
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;199.012;36.435
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;195.411;33.962
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;224.15;57.619
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;213.37;47.65
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;209.769;44.626
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;209.769;44.626
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;209.769;44.626
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;191.81;31.616
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;220.549;54.132
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;216.971;50.825
TT516;TTR;15/06/1995;244;1;U;Blue whiting;76;30;1.2667;199.012;36.435
TT516;TTR;15/06/1995;244;1;U;Gadiculus;1;1;0.5;114.985;1.521
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;338.6;278.315
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;389.4;418.198
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;338.6;278.315
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;313.2;221.762
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;341.675;285.742
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;341.675;285.742
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;373.513;370.412
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;405.35;470.076
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;349.629;305.554
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;397.397;443.711
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;325.745;248.64
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;349.629;305.554
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;364;343.595
TT516;TTR;15/06/1995;244;1;U;Hake;27;23;0.587;351.262;309.729
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;227.729;61.248
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;249.288;86.821
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;231.329;65.067
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;220.549;54.132
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;227.729;61.248
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;233.119;67.03
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;231.329;65.067
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;234.93;69.061
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;224.15;57.619
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;231.329;65.067
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;227.729;61.248
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;231.329;65.067
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;231.329;65.067
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;220.549;54.132
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;225.939;59.413
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;215.159;49.209
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;242.109;77.564
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;227.729;61.248
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;224.15;57.619
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;227.729;61.248
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;234.93;69.061
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;220.549;54.132
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;224.15;57.619
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;389.4;418.198
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;491.152;822.377
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;364;343.595
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;338.6;278.315
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;357.606;326.308
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;365.559;347.9
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;357.606;326.308
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;349.629;305.554
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;325.745;248.64
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;325.745;248.64
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;357.606;326.308
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;373.513;370.412
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;373.513;370.412
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;389.443;418.333
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;209.769;44.626
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;227.729;61.248
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;461.072;684.096
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;349.629;305.554
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;325.745;248.64
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;365.559;347.9
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;329.733;257.612
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;349.629;305.554
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;349.629;305.554
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;220.549;54.132
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;220.549;54.132
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;234.93;69.061
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;215.159;49.209
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;233.119;67.03
TT522;TTR;13/09/1998;300;1;U;Blue whiting;131;31;2.1129;216.971;50.825
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;317.791;231.365
TT522;TTR;13/09/1998;300;1;U;Hake;23;23;0.5;393.408;430.861
TT525;TTR;01/08/1998;300;1;U;Hake;5;5;0.5;333.722;266.796
TT525;TTR;01/08/1998;300;1;U;Hake;5;5;0.5;333.722;266.796
TT525;TTR;01/08/1998;300;1;U;Hake;5;5;0.5;317.791;231.365
TT525;TTR;01/08/1998;300;1;U;Hake;5;5;0.5;317.791;231.365
TT525;TTR;01/08/1998;300;1;U;Hake;5;5;0.5;254.117;120.621
TT525;TTR;01/08/1998;300;1;U;Forkbeard;2;2;0.5;49.023;502.593
TT525;TTR;01/08/1998;300;1;U;Forkbeard;2;2;0.5;50.463;557.876
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;255.562;95.561
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;277.63;131.571
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;292.364;160.662
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;262.918;106.624
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;262.918;106.624
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;270.274;118.611
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;299.72;176.854
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;255.562;95.561
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;277.63;131.571
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;255.562;95.561
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;314.454;212.896
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;285.008;145.599
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;248.184;85.346
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;292.364;160.662
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;314.454;212.896
TT525;TTR;01/08/1998;300;1;U;Fish2;6;6;0.5;;0
TT525;TTR;01/08/1998;300;1;U;Fish2;6;6;0.5;;0
TT525;TTR;01/08/1998;300;1;U;Fish2;6;6;0.5;;0
TT525;TTR;01/08/1998;300;1;U;Fish2;6;6;0.5;;0
TT525;TTR;01/08/1998;300;1;U;Fish2;6;6;0.5;;0
TT525;TTR;01/08/1998;300;1;U;Fish2;6;6;0.5;;0
TT525;TTR;01/08/1998;300;1;U;Gadidae;1;1;0.5;106.295;14.31
TT525;TTR;01/08/1998;300;1;U;Myctophids1;2;2;0.5;;1
TT525;TTR;01/08/1998;300;1;U;Myctophids1;2;2;0.5;;1
TT525;TTR;01/08/1998;300;1;U;Gadiculus;1;1;0.5;56.733;0.999
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;226.094;59.57
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;262.918;106.624
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;292.364;160.662
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;240.828;75.992
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;262.918;106.624
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;262.918;106.624
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;248.184;85.346
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;299.72;176.854
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;248.184;85.346
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;262.918;106.624
TT525;TTR;01/08/1998;300;1;U;Blue whiting;80;30;1.3333;262.918;106.624
